property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_rate,ADR,RevPAR,date,week no,adr_wow_change %,revpar_wow_change %,Realisation %,Realisation WoW change %,realisation_wow_change %,sellable_rooms,DSRN,DSRN WoW change %
19563,2022-05-10,RT3,15,29,0.52,17784.4,9198.83,2022-05-10,W 20,88.08,26.89,0.52,12.0,-32.53,0.15,2.25,-43.75
18560,2022-05-10,RT1,19,30,0.63,9456.0,5988.8,2022-05-10,W 20,-28.96,-47.07,0.63,12.0,-25.49,0.19,3.61,-50.48
19562,2022-05-10,RT1,18,30,0.6,9456.0,5673.6,2022-05-10,W 20,0.0,-35.71,0.6,12.0,-35.71,0.18,3.24,-58.67
19563,2022-05-10,RT1,16,30,0.53,9456.0,5043.2,2022-05-10,W 20,0.0,-30.43,0.53,12.0,-30.43,0.16,2.56,-51.61
17558,2022-05-10,RT1,11,19,0.58,9456.0,5474.52,2022-05-10,W 20,0.0,-15.38,0.58,12.0,-15.38,0.11,1.21,-28.4
16558,2022-05-10,RT1,10,19,0.53,9456.0,4976.84,2022-05-10,W 20,0.0,-44.44,0.53,12.0,-44.44,0.1,1.0,-69.14
17560,2022-05-10,RT1,19,40,0.48,9456.0,4491.6,2022-05-10,W 20,0.0,-32.14,0.48,12.0,-32.14,0.19,3.61,-53.95
19558,2022-05-10,RT1,18,40,0.45,9456.0,4255.2,2022-05-10,W 20,0.0,-28.0,0.45,12.0,-28.0,0.18,3.24,-48.16
19560,2022-05-10,RT1,17,26,0.65,9456.0,6182.77,2022-05-10,W 20,0.0,-26.09,0.65,12.0,-26.09,0.17,2.89,-45.37
17561,2022-05-10,RT1,14,26,0.54,9456.0,5091.69,2022-05-10,W 20,0.0,-36.36,0.54,12.0,-36.36,0.14,1.96,-59.5
16560,2022-05-10,RT1,16,34,0.47,9456.0,4449.88,2022-05-10,W 20,0.0,-33.33,0.47,12.0,-33.33,0.16,2.56,-55.56
16561,2022-05-10,RT1,11,18,0.61,9456.0,5778.66,2022-05-10,W 20,0.0,-31.25,0.61,12.0,-31.25,0.11,1.21,-52.73
16562,2022-05-10,RT1,14,31,0.45,9456.0,4270.45,2022-05-10,W 20,0.0,-30.0,0.45,12.0,-30.0,0.14,1.96,-51.0
16563,2022-05-10,RT1,26,41,0.63,9456.0,5996.48,2022-05-10,W 20,0.0,-27.78,0.63,12.0,-27.78,0.26,6.76,-47.84
17559,2022-05-10,RT1,20,32,0.62,9456.0,5910.0,2022-05-10,W 20,0.0,-23.08,0.62,12.0,-23.08,0.2,4.0,-40.83
17562,2022-05-10,RT1,9,20,0.45,9456.0,4255.2,2022-05-10,W 20,0.0,-25.0,0.45,12.0,-25.0,0.09,0.81,-43.75
17563,2022-05-10,RT1,14,25,0.56,9456.0,5295.36,2022-05-10,W 20,0.0,-33.33,0.56,12.0,-33.33,0.14,1.96,-55.56
18558,2022-05-10,RT1,8,15,0.53,9456.0,5043.2,2022-05-10,W 20,0.0,-27.27,0.53,12.0,-27.27,0.08,0.64,-47.11
18559,2022-05-10,RT1,19,42,0.45,9456.0,4277.71,2022-05-10,W 20,0.0,-34.48,0.45,12.0,-34.48,0.19,3.61,-57.07
18561,2022-05-10,RT1,21,33,0.64,9456.0,6017.45,2022-05-10,W 20,0.0,-32.26,0.64,12.0,-32.26,0.21,4.41,-54.11
18562,2022-05-10,RT1,23,38,0.61,9456.0,5723.37,2022-05-10,W 20,0.0,-32.35,0.61,12.0,-32.35,0.23,5.29,-54.24
18563,2022-05-10,RT1,15,27,0.56,9456.0,5253.33,2022-05-10,W 20,0.0,-16.67,0.56,12.0,-16.67,0.15,2.25,-30.56
19559,2022-05-10,RT1,14,24,0.58,9456.0,5516.0,2022-05-10,W 20,0.0,-22.22,0.58,12.0,-22.22,0.14,1.96,-39.51
19561,2022-05-10,RT1,18,36,0.5,9456.0,4728.0,2022-05-10,W 20,0.0,-28.0,0.5,12.0,-28.0,0.18,3.24,-48.16
17564,2022-05-10,RT1,6,16,0.38,9456.0,3546.0,2022-05-10,W 20,0.0,-33.33,0.38,12.0,-33.33,0.06,0.36,-55.56
19562,2022-05-10,RT2,15,23,0.65,13310.7,8680.89,2022-05-10,W 20,40.76,-1.64,0.65,12.0,-30.12,0.15,2.25,-57.47
18563,2022-05-10,RT2,15,29,0.52,13310.7,6884.84,2022-05-10,W 20,40.76,9.21,0.52,12.0,-22.41,0.15,2.25,-48.98
17561,2022-05-10,RT2,22,36,0.61,13310.7,8134.32,2022-05-10,W 20,40.76,1.66,0.61,12.0,-27.78,0.22,4.84,-52.73
17558,2022-05-10,RT2,24,50,0.48,13310.7,6389.14,2022-05-10,W 20,40.76,-1.25,0.48,12.0,-29.85,0.24,5.76,-60.11
16562,2022-05-10,RT2,24,43,0.56,13310.7,7429.23,2022-05-10,W 20,40.76,21.78,0.56,12.0,-13.49,0.24,5.76,-36.0
16561,2022-05-10,RT2,13,24,0.54,13310.7,7209.96,2022-05-10,W 20,40.76,-14.22,0.54,12.0,-39.06,0.13,1.69,-70.66
16558,2022-05-10,RT2,12,22,0.55,13310.7,7260.38,2022-05-10,W 20,40.76,-18.95,0.55,12.0,-42.42,0.12,1.44,-67.35
19560,2022-05-10,RT2,23,38,0.61,13310.7,8056.48,2022-05-10,W 20,40.76,-3.69,0.61,12.0,-31.58,0.23,5.29,-61.36
16563,2022-05-10,RT2,23,38,0.61,13310.7,8056.48,2022-05-10,W 20,40.76,-2.97,0.61,12.0,-31.07,0.23,5.29,-61.36
16559,2022-05-10,RT2,25,41,0.61,13310.7,8116.28,2022-05-10,W 20,40.76,3.0,0.61,12.0,-26.83,0.25,6.25,-48.98
19559,2022-05-10,RT2,19,41,0.46,13310.7,6168.37,2022-05-10,W 20,40.76,-13.02,0.46,12.0,-38.21,0.19,3.61,-64.75
19558,2022-05-10,RT2,14,39,0.36,13310.7,4778.2,2022-05-10,W 20,40.76,-19.15,0.36,12.0,-42.56,0.14,1.96,-68.64
17559,2022-05-10,RT2,27,39,0.69,13310.7,9215.1,2022-05-10,W 20,40.76,19.94,0.69,12.0,-14.79,0.27,7.29,-36.94
16560,2022-05-10,RT2,19,34,0.56,13310.7,7438.33,2022-05-10,W 20,40.76,11.44,0.56,12.0,-20.83,0.19,3.61,-42.24
18562,2022-05-10,RT2,26,34,0.76,13310.7,10178.77,2022-05-10,W 20,40.76,20.31,0.76,12.0,-14.53,0.26,6.76,-37.92
18559,2022-05-10,RT2,22,44,0.5,13310.7,6655.35,2022-05-10,W 20,40.76,1.93,0.5,12.0,-27.59,0.22,4.84,-42.45
17563,2022-05-10,RT2,28,44,0.64,13310.7,8470.44,2022-05-10,W 20,40.76,6.64,0.64,12.0,-24.24,0.28,7.84,-51.0
17562,2022-05-10,RT2,11,30,0.37,13310.7,4880.59,2022-05-10,W 20,40.76,-13.98,0.37,12.0,-38.89,0.11,1.21,-66.48
18558,2022-05-10,RT2,14,30,0.47,13310.7,6211.66,2022-05-10,W 20,40.76,-10.42,0.47,12.0,-36.36,0.14,1.96,-55.56
17564,2022-05-10,RT2,17,40,0.42,13310.7,5657.05,2022-05-10,W 20,40.76,6.36,0.42,12.0,-24.44,0.17,2.89,-53.76
18561,2022-05-10,RT2,25,40,0.62,13310.7,8319.19,2022-05-10,W 20,40.76,-6.35,0.62,12.0,-33.47,0.25,6.25,-48.98
18560,2022-05-10,RT2,25,40,0.62,13310.7,8319.19,2022-05-10,W 20,0.0,-26.47,0.62,12.0,-26.47,0.25,6.25,-45.93
17560,2022-05-10,RT2,23,45,0.51,13310.7,6803.25,2022-05-10,W 20,40.76,2.78,0.51,12.0,-26.98,0.23,5.29,-44.95
19561,2022-05-10,RT2,25,45,0.56,13310.7,7394.83,2022-05-10,W 20,40.76,12.61,0.56,12.0,-20.0,0.25,6.25,-48.98
19563,2022-05-10,RT2,25,45,0.56,13310.7,7394.83,2022-05-10,W 20,40.76,2.0,0.56,12.0,-27.54,0.25,6.25,-51.77
16559,2022-05-10,RT1,18,30,0.6,9456.0,5673.6,2022-05-10,W 20,0.0,-28.0,0.6,12.0,-28.0,0.18,3.24,-48.16
19562,2022-05-10,RT3,19,29,0.66,17784.4,11651.85,2022-05-10,W 20,88.08,32.02,0.66,12.0,-29.8,0.19,3.61,-42.24
19561,2022-05-10,RT3,16,29,0.55,17784.4,9812.08,2022-05-10,W 20,88.08,49.42,0.55,12.0,-20.55,0.16,2.56,-51.61
18562,2022-05-10,RT3,19,29,0.66,17784.4,11651.85,2022-05-10,W 20,88.08,37.72,0.66,12.0,-26.77,0.19,3.61,-53.95
17558,2022-05-10,RT3,12,27,0.44,17784.4,7904.18,2022-05-10,W 20,88.08,22.17,0.44,12.0,-35.04,0.12,1.44,-67.35
17562,2022-05-10,RT3,12,27,0.44,17784.4,7904.18,2022-05-10,W 20,88.08,39.32,0.44,12.0,-25.93,0.12,1.44,-36.0
19559,2022-05-10,RT3,14,27,0.52,17784.4,9221.54,2022-05-10,W 20,88.08,30.03,0.52,12.0,-30.86,0.14,1.96,-45.71
16559,2022-05-10,RT3,20,32,0.62,17784.4,11115.25,2022-05-10,W 20,88.08,41.06,0.62,12.0,-25.0,0.2,4.0,-45.13
16558,2022-05-10,RT3,4,8,0.5,17784.4,8892.2,2022-05-10,W 20,88.08,-0.74,0.5,12.0,-47.22,0.04,0.16,-75.0
18561,2022-05-10,RT3,17,25,0.68,17784.4,12093.39,2022-05-10,W 20,88.08,36.14,0.68,12.0,-27.61,0.17,2.89,-45.37
18558,2022-05-10,RT3,13,26,0.5,17784.4,8892.2,2022-05-10,W 20,88.08,28.23,0.5,12.0,-31.82,0.13,1.69,-47.84
16561,2022-05-10,RT3,14,21,0.67,17784.4,11856.26,2022-05-10,W 20,88.08,41.06,0.67,12.0,-25.0,0.14,1.96,-55.56
16563,2022-05-10,RT3,14,20,0.7,17784.4,12449.08,2022-05-10,W 20,88.08,49.94,0.7,12.0,-20.28,0.14,1.96,-32.18
17560,2022-05-10,RT3,14,25,0.56,17784.4,9959.26,2022-05-10,W 20,88.08,50.46,0.56,12.0,-20.0,0.14,1.96,-45.71
18560,2022-05-10,RT3,14,24,0.58,17784.4,10374.23,2022-05-10,W 20,33.61,-8.31,0.58,12.0,-31.37,0.14,1.96,-55.56
16560,2022-05-10,RT3,9,20,0.45,17784.4,8002.98,2022-05-10,W 20,88.08,19.9,0.45,12.0,-36.25,0.09,0.81,-64.0
16562,2022-05-10,RT3,9,18,0.5,17784.4,8892.2,2022-05-10,W 20,88.08,45.76,0.5,12.0,-22.5,0.09,0.81,-58.67
17563,2022-05-10,RT3,9,16,0.56,17784.4,10003.72,2022-05-10,W 20,88.08,25.94,0.56,12.0,-33.04,0.09,0.81,-58.67
19558,2022-05-10,RT3,9,21,0.43,17784.4,7621.88,2022-05-10,W 20,88.08,28.97,0.43,12.0,-31.43,0.09,0.81,-52.07
17564,2022-05-10,RT3,9,24,0.38,17784.4,6669.15,2022-05-10,W 20,88.08,25.38,0.38,12.0,-33.33,0.09,0.81,-68.36
17559,2022-05-10,RT3,10,16,0.62,17784.4,11115.25,2022-05-10,W 20,88.08,44.67,0.62,12.0,-23.08,0.1,1.0,-48.98
18559,2022-05-10,RT3,10,23,0.43,17784.4,7732.35,2022-05-10,W 20,88.08,18.43,0.43,12.0,-37.03,0.1,1.0,-48.98
19560,2022-05-10,RT3,10,19,0.53,17784.4,9360.21,2022-05-10,W 20,88.08,11.9,0.53,12.0,-40.5,0.1,1.0,-60.94
17561,2022-05-10,RT3,12,19,0.63,17784.4,11232.25,2022-05-10,W 20,88.08,40.38,0.63,12.0,-25.36,0.12,1.44,-43.75
18563,2022-05-10,RT3,12,23,0.52,17784.4,9278.82,2022-05-10,W 20,88.08,47.19,0.52,12.0,-21.74,0.12,1.44,-43.75
19559,2022-05-10,RT4,2,3,0.67,27465.75,18310.5,2022-05-10,W 20,190.46,158.19,0.67,12.0,-11.11,0.02,0.04,0.0
16558,2022-05-10,RT4,2,3,0.67,27465.75,18310.5,2022-05-10,W 20,190.46,104.4,0.67,12.0,-29.63,0.02,0.04,-55.56
16562,2022-05-10,RT4,4,6,0.67,27465.75,18310.5,2022-05-10,W 20,190.46,200.14,0.67,12.0,3.33,0.04,0.16,0.0
16560,2022-05-10,RT4,4,7,0.57,27465.75,15694.72,2022-05-10,W 20,190.46,135.13,0.57,12.0,-19.05,0.04,0.16,-55.56
18561,2022-05-10,RT4,5,9,0.56,27465.75,15258.75,2022-05-10,W 20,190.46,71.78,0.56,12.0,-40.86,0.05,0.25,-60.94
16561,2022-05-10,RT4,6,10,0.6,27465.75,16479.45,2022-05-10,W 20,190.46,96.06,0.6,12.0,-32.5,0.06,0.36,-55.56
17560,2022-05-10,RT4,6,13,0.46,27465.75,12676.5,2022-05-10,W 20,190.46,91.51,0.46,12.0,-34.07,0.06,0.36,-64.0
17564,2022-05-10,RT4,7,17,0.41,27465.75,11309.43,2022-05-10,W 20,190.46,112.62,0.41,12.0,-26.8,0.07,0.49,-39.51
18560,2022-05-10,RT4,9,15,0.6,27465.75,16479.45,2022-05-10,W 20,106.34,45.65,0.6,12.0,-29.41,0.09,0.81,-58.67
19560,2022-05-10,RT4,11,16,0.69,27465.75,18882.7,2022-05-10,W 20,190.46,125.74,0.69,12.0,-22.28,0.11,1.21,-46.22
18559,2022-05-10,RT4,8,19,0.42,27465.75,11564.53,2022-05-10,W 20,190.46,77.12,0.42,12.0,-39.02,0.08,0.64,-47.11
17563,2022-05-10,RT4,12,19,0.63,27465.75,17346.79,2022-05-10,W 20,190.46,118.39,0.63,12.0,-24.81,0.12,1.44,-50.17
19562,2022-05-10,RT4,9,14,0.64,27465.75,17656.55,2022-05-10,W 20,190.46,100.06,0.64,12.0,-31.12,0.09,0.81,-52.07
17559,2022-05-10,RT4,10,14,0.71,27465.75,19618.39,2022-05-10,W 20,190.46,155.35,0.71,12.0,-12.09,0.1,1.0,-40.83
18558,2022-05-10,RT4,10,20,0.5,27465.75,13732.88,2022-05-10,W 20,190.46,98.04,0.5,12.0,-31.82,0.1,1.0,-48.98
18562,2022-05-10,RT4,13,20,0.65,27465.75,17852.74,2022-05-10,W 20,190.46,111.01,0.65,12.0,-27.35,0.13,1.69,-53.19
18563,2022-05-10,RT4,9,18,0.5,27465.75,13732.88,2022-05-10,W 20,190.46,117.84,0.5,12.0,-25.0,0.09,0.81,-52.07
16563,2022-05-10,RT4,11,18,0.61,27465.75,16784.63,2022-05-10,W 20,190.46,102.16,0.61,12.0,-30.4,0.11,1.21,-58.13
16559,2022-05-10,RT4,13,18,0.72,27465.75,19836.38,2022-05-10,W 20,190.46,151.73,0.72,12.0,-13.33,0.13,1.69,-41.52
17558,2022-05-10,RT4,3,6,0.5,27465.75,13732.88,2022-05-10,W 20,190.46,112.26,0.5,12.0,-26.92,0.03,0.09,-43.75
17562,2022-05-10,RT4,3,6,0.5,27465.75,13732.88,2022-05-10,W 20,190.46,142.05,0.5,12.0,-16.67,0.03,0.09,-43.75
19563,2022-05-10,RT4,3,6,0.5,27465.75,13732.88,2022-05-10,W 20,190.46,89.43,0.5,12.0,-34.78,0.03,0.09,-43.75
19558,2022-05-10,RT4,3,7,0.43,27465.75,11771.04,2022-05-10,W 20,190.46,99.17,0.43,12.0,-31.43,0.03,0.09,-43.75
19561,2022-05-10,RT4,3,7,0.43,27465.75,11771.04,2022-05-10,W 20,190.46,79.25,0.43,12.0,-38.29,0.03,0.09,-64.0
17561,2022-05-10,RT4,3,4,0.75,27465.75,20599.31,2022-05-10,W 20,190.46,157.45,0.75,12.0,-11.36,0.03,0.09,0.0
16559,2022-05-11,RT1,17,30,0.57,9456.0,5358.4,2022-05-11,W 20,0.0,-32.0,0.57,12.0,-32.0,0.17,2.89,-53.76
19562,2022-05-11,RT1,21,30,0.7,9456.0,6619.2,2022-05-11,W 20,0.0,-25.0,0.7,12.0,-25.0,0.21,4.41,-43.75
19563,2022-05-11,RT1,15,30,0.5,9456.0,4728.0,2022-05-11,W 20,0.0,-34.78,0.5,12.0,-34.78,0.15,2.25,-57.47
17558,2022-05-11,RT1,11,19,0.58,9456.0,5474.52,2022-05-11,W 20,0.0,-15.38,0.58,12.0,-15.38,0.11,1.21,-28.4
16558,2022-05-11,RT1,12,19,0.63,9456.0,5972.21,2022-05-11,W 20,0.0,-33.33,0.63,12.0,-33.33,0.12,1.44,-55.56
17560,2022-05-11,RT1,21,40,0.52,9456.0,4964.4,2022-05-11,W 20,0.0,-25.0,0.52,12.0,-25.0,0.21,4.41,-43.75
19558,2022-05-11,RT1,19,40,0.48,9456.0,4491.6,2022-05-11,W 20,0.0,-24.0,0.48,12.0,-24.0,0.19,3.61,-42.24
19560,2022-05-11,RT1,17,26,0.65,9456.0,6182.77,2022-05-11,W 20,0.0,-26.09,0.65,12.0,-26.09,0.17,2.89,-45.37
17561,2022-05-11,RT1,17,26,0.65,9456.0,6182.77,2022-05-11,W 20,0.0,-22.73,0.65,12.0,-22.73,0.17,2.89,-40.29
16560,2022-05-11,RT1,18,34,0.53,9456.0,5006.12,2022-05-11,W 20,0.0,-25.0,0.53,12.0,-25.0,0.18,3.24,-43.75
16561,2022-05-11,RT1,9,18,0.5,9456.0,4728.0,2022-05-11,W 20,0.0,-43.75,0.5,12.0,-43.75,0.09,0.81,-68.36
16562,2022-05-11,RT1,16,31,0.52,9456.0,4880.51,2022-05-11,W 20,0.0,-20.0,0.52,12.0,-20.0,0.16,2.56,-36.0
16563,2022-05-11,RT1,28,41,0.68,9456.0,6457.75,2022-05-11,W 20,0.0,-22.22,0.68,12.0,-22.22,0.28,7.84,-39.51
17559,2022-05-11,RT1,23,32,0.72,9456.0,6796.5,2022-05-11,W 20,0.0,-11.54,0.72,12.0,-11.54,0.23,5.29,-21.75
17562,2022-05-11,RT1,9,20,0.45,9456.0,4255.2,2022-05-11,W 20,0.0,-25.0,0.45,12.0,-25.0,0.09,0.81,-43.75
17563,2022-05-11,RT1,16,25,0.64,9456.0,6051.84,2022-05-11,W 20,0.0,-23.81,0.64,12.0,-23.81,0.16,2.56,-41.95
18558,2022-05-11,RT1,8,15,0.53,9456.0,5043.2,2022-05-11,W 20,0.0,-27.27,0.53,12.0,-27.27,0.08,0.64,-47.11
18559,2022-05-11,RT1,18,42,0.43,9456.0,4052.57,2022-05-11,W 20,0.0,-37.93,0.43,12.0,-37.93,0.18,3.24,-61.47
18561,2022-05-11,RT1,20,33,0.61,9456.0,5730.91,2022-05-11,W 20,0.0,-35.48,0.61,12.0,-35.48,0.2,4.0,-58.38
18562,2022-05-11,RT1,24,38,0.63,9456.0,5972.21,2022-05-11,W 20,0.0,-29.41,0.63,12.0,-29.41,0.24,5.76,-50.17
18563,2022-05-11,RT1,11,27,0.41,9456.0,3852.44,2022-05-11,W 20,0.0,-38.89,0.41,12.0,-38.89,0.11,1.21,-62.65
19559,2022-05-11,RT1,13,24,0.54,9456.0,5122.0,2022-05-11,W 20,0.0,-27.78,0.54,12.0,-27.78,0.13,1.69,-47.84
19561,2022-05-11,RT1,18,36,0.5,9456.0,4728.0,2022-05-11,W 20,0.0,-28.0,0.5,12.0,-28.0,0.18,3.24,-48.16
17564,2022-05-11,RT1,7,16,0.44,9456.0,4137.0,2022-05-11,W 20,0.0,-22.22,0.44,12.0,-22.22,0.07,0.49,-39.51
19562,2022-05-11,RT2,14,23,0.61,13310.7,8102.16,2022-05-11,W 20,40.76,-8.2,0.61,12.0,-34.78,0.14,1.96,-62.95
18563,2022-05-11,RT2,15,29,0.52,13310.7,6884.84,2022-05-11,W 20,40.76,9.21,0.52,12.0,-22.41,0.15,2.25,-48.98
17561,2022-05-11,RT2,23,36,0.64,13310.7,8504.06,2022-05-11,W 20,40.76,6.28,0.64,12.0,-24.49,0.23,5.29,-48.34
17558,2022-05-11,RT2,26,50,0.52,13310.7,6921.56,2022-05-11,W 20,40.76,6.98,0.52,12.0,-24.0,0.26,6.76,-53.19
16562,2022-05-11,RT2,21,43,0.49,13310.7,6500.57,2022-05-11,W 20,40.76,6.56,0.49,12.0,-24.3,0.21,4.41,-51.0
16561,2022-05-11,RT2,17,24,0.71,13310.7,9428.41,2022-05-11,W 20,40.76,12.17,0.71,12.0,-20.31,0.17,2.89,-49.83
16558,2022-05-11,RT2,13,22,0.59,13310.7,7865.41,2022-05-11,W 20,40.76,-12.2,0.59,12.0,-37.63,0.13,1.69,-61.68
19560,2022-05-11,RT2,26,38,0.68,13310.7,9107.32,2022-05-11,W 20,40.76,8.88,0.68,12.0,-22.65,0.26,6.76,-50.62
16563,2022-05-11,RT2,24,38,0.63,13310.7,8406.76,2022-05-11,W 20,40.76,1.25,0.63,12.0,-28.07,0.24,5.76,-57.93
16559,2022-05-11,RT2,23,41,0.56,13310.7,7466.98,2022-05-11,W 20,40.76,-5.24,0.56,12.0,-32.68,0.23,5.29,-56.82
19559,2022-05-11,RT2,19,41,0.46,13310.7,6168.37,2022-05-11,W 20,40.76,-13.02,0.46,12.0,-38.21,0.19,3.61,-64.75
19558,2022-05-11,RT2,17,39,0.44,13310.7,5802.1,2022-05-11,W 20,40.76,-1.83,0.44,12.0,-30.26,0.17,2.89,-53.76
17559,2022-05-11,RT2,22,39,0.56,13310.7,7508.6,2022-05-11,W 20,40.76,-2.27,0.56,12.0,-30.57,0.22,4.84,-58.13
16560,2022-05-11,RT2,18,34,0.53,13310.7,7046.84,2022-05-11,W 20,40.76,5.57,0.53,12.0,-25.0,0.18,3.24,-48.16
18562,2022-05-11,RT2,20,34,0.59,13310.7,7829.82,2022-05-11,W 20,40.76,-7.46,0.59,12.0,-34.26,0.2,4.0,-63.27
18559,2022-05-11,RT2,21,44,0.48,13310.7,6352.83,2022-05-11,W 20,40.76,-2.7,0.48,12.0,-30.88,0.21,4.41,-47.56
17563,2022-05-11,RT2,28,44,0.64,13310.7,8470.44,2022-05-11,W 20,40.76,6.64,0.64,12.0,-24.24,0.28,7.84,-51.0
17562,2022-05-11,RT2,12,30,0.4,13310.7,5324.28,2022-05-11,W 20,40.76,-6.16,0.4,12.0,-33.33,0.12,1.44,-60.11
18558,2022-05-11,RT2,15,30,0.5,13310.7,6655.35,2022-05-11,W 20,40.76,-4.02,0.5,12.0,-31.82,0.15,2.25,-48.98
17564,2022-05-11,RT2,19,40,0.48,13310.7,6322.58,2022-05-11,W 20,40.76,18.87,0.48,12.0,-15.56,0.19,3.61,-42.24
18561,2022-05-11,RT2,28,40,0.7,13310.7,9317.49,2022-05-11,W 20,40.76,4.89,0.7,12.0,-25.48,0.28,7.84,-36.0
18560,2022-05-11,RT2,26,40,0.65,13310.7,8651.95,2022-05-11,W 20,0.0,-23.53,0.65,12.0,-23.53,0.26,6.76,-41.52
17560,2022-05-11,RT2,24,45,0.53,13310.7,7099.04,2022-05-11,W 20,40.76,7.25,0.53,12.0,-23.81,0.24,5.76,-40.06
19561,2022-05-11,RT2,22,45,0.49,13310.7,6507.45,2022-05-11,W 20,40.76,-0.9,0.49,12.0,-29.6,0.22,4.84,-60.49
19563,2022-05-11,RT2,23,45,0.51,13310.7,6803.25,2022-05-11,W 20,40.76,-6.16,0.51,12.0,-33.33,0.23,5.29,-59.18
19563,2022-05-11,RT3,16,29,0.55,17784.4,9812.08,2022-05-11,W 20,88.08,35.35,0.55,12.0,-28.04,0.16,2.56,-36.0
18560,2022-05-11,RT1,20,30,0.67,9456.0,6304.0,2022-05-11,W 20,-28.96,-44.28,0.67,12.0,-21.57,0.2,4.0,-45.13
19562,2022-05-11,RT3,18,29,0.62,17784.4,11038.59,2022-05-11,W 20,88.08,25.07,0.62,12.0,-33.5,0.18,3.24,-48.16
19561,2022-05-11,RT3,15,29,0.52,17784.4,9198.83,2022-05-11,W 20,88.08,40.08,0.52,12.0,-25.52,0.15,2.25,-57.47
18562,2022-05-11,RT3,18,29,0.62,17784.4,11038.59,2022-05-11,W 20,88.08,30.47,0.62,12.0,-30.63,0.18,3.24,-58.67
17558,2022-05-11,RT3,14,27,0.52,17784.4,9221.54,2022-05-11,W 20,88.08,42.53,0.52,12.0,-24.22,0.14,1.96,-55.56
17562,2022-05-11,RT3,12,27,0.44,17784.4,7904.18,2022-05-11,W 20,88.08,39.32,0.44,12.0,-25.93,0.12,1.44,-36.0
19559,2022-05-11,RT3,13,27,0.48,17784.4,8562.86,2022-05-11,W 20,88.08,20.74,0.48,12.0,-35.8,0.13,1.69,-53.19
16559,2022-05-11,RT3,21,32,0.66,17784.4,11671.01,2022-05-11,W 20,88.08,48.11,0.66,12.0,-21.25,0.21,4.41,-39.51
16558,2022-05-11,RT3,5,8,0.62,17784.4,11115.25,2022-05-11,W 20,88.08,24.08,0.62,12.0,-34.03,0.05,0.25,-60.94
18561,2022-05-11,RT3,15,25,0.6,17784.4,10670.64,2022-05-11,W 20,88.08,20.13,0.6,12.0,-36.13,0.15,2.25,-57.47
18558,2022-05-11,RT3,15,26,0.58,17784.4,10260.23,2022-05-11,W 20,88.08,47.96,0.58,12.0,-21.33,0.15,2.25,-30.56
17560,2022-05-11,RT3,14,25,0.56,17784.4,9959.26,2022-05-11,W 20,88.08,50.46,0.56,12.0,-20.0,0.14,1.96,-45.71
18560,2022-05-11,RT3,14,24,0.58,17784.4,10374.23,2022-05-11,W 20,33.61,-8.31,0.58,12.0,-31.37,0.14,1.96,-55.56
17559,2022-05-11,RT3,9,16,0.56,17784.4,10003.72,2022-05-11,W 20,88.08,30.21,0.56,12.0,-30.77,0.09,0.81,-58.67
17563,2022-05-11,RT3,9,16,0.56,17784.4,10003.72,2022-05-11,W 20,88.08,25.94,0.56,12.0,-33.04,0.09,0.81,-58.67
18559,2022-05-11,RT3,9,23,0.39,17784.4,6959.11,2022-05-11,W 20,88.08,6.59,0.39,12.0,-43.33,0.09,0.81,-58.67
19558,2022-05-11,RT3,9,21,0.43,17784.4,7621.88,2022-05-11,W 20,88.08,28.97,0.43,12.0,-31.43,0.09,0.81,-52.07
17564,2022-05-11,RT3,9,24,0.38,17784.4,6669.15,2022-05-11,W 20,88.08,25.38,0.38,12.0,-33.33,0.09,0.81,-68.36
16562,2022-05-11,RT3,10,18,0.56,17784.4,9880.22,2022-05-11,W 20,88.08,61.95,0.56,12.0,-13.89,0.1,1.0,-48.98
18563,2022-05-11,RT3,10,23,0.43,17784.4,7732.35,2022-05-11,W 20,88.08,22.66,0.43,12.0,-34.78,0.1,1.0,-60.94
16561,2022-05-11,RT3,12,21,0.57,17784.4,10162.51,2022-05-11,W 20,88.08,20.91,0.57,12.0,-35.71,0.12,1.44,-67.35
16563,2022-05-11,RT3,12,20,0.6,17784.4,10670.64,2022-05-11,W 20,88.08,28.52,0.6,12.0,-31.67,0.12,1.44,-50.17
17561,2022-05-11,RT3,12,19,0.63,17784.4,11232.25,2022-05-11,W 20,88.08,40.38,0.63,12.0,-25.36,0.12,1.44,-43.75
19560,2022-05-11,RT3,12,19,0.63,17784.4,11232.25,2022-05-11,W 20,88.08,34.28,0.63,12.0,-28.6,0.12,1.44,-43.75
16560,2022-05-11,RT3,11,20,0.55,17784.4,9781.42,2022-05-11,W 20,88.08,46.54,0.55,12.0,-22.08,0.11,1.21,-46.22
16558,2022-05-11,RT4,2,3,0.67,27465.75,18310.5,2022-05-11,W 20,190.46,104.4,0.67,12.0,-29.63,0.02,0.04,-55.56
19561,2022-05-11,RT4,4,7,0.57,27465.75,15694.72,2022-05-11,W 20,190.46,139.01,0.57,12.0,-17.71,0.04,0.16,-36.0
16561,2022-05-11,RT4,6,10,0.6,27465.75,16479.45,2022-05-11,W 20,190.46,96.06,0.6,12.0,-32.5,0.06,0.36,-55.56
17560,2022-05-11,RT4,6,13,0.46,27465.75,12676.5,2022-05-11,W 20,190.46,91.51,0.46,12.0,-34.07,0.06,0.36,-64.0
